#taskLabel	taskNamespace	taskType	nCores	memMb	priority	isForceLocal	dependencies	cwd	command
generateCandidateSV_0243		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 243 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0243.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0243.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0243.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0243.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0244		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 244 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0244.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0244.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0244.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0244.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0245		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 245 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0245.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0245.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0245.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0245.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0246		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 246 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0246.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0246.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0246.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0246.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0247		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 247 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0247.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0247.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0247.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0247.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0248		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 248 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0248.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0248.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0248.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0248.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0249		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 249 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0249.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0249.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0249.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0249.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0250		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 250 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0250.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0250.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0250.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0250.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0251		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 251 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0251.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0251.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0251.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0251.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0252		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 252 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0252.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0252.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0252.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0252.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0253		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 253 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0253.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0253.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0253.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0253.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0254		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 254 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0254.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0254.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0254.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0254.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
generateCandidateSV_0255		command	1	2048	0	0	makeHyGenDir		/apps/lab/miket/manta/0.29.5/libexec/GenerateSVCandidates --align-stats /PHShome/hw878/Software/Manta/workspace/alignmentStats.xml --graph-file /PHShome/hw878/Software/Manta/workspace/svLocusGraph.bin --bin-index 255 --bin-count 256 --min-candidate-sv-size 8 --min-candidate-spanning-count 3 --min-scored-sv-size 51 --ref /PHShome/hw878/Rawdata/manta_practice.fa --candidate-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0255.vcf --diploid-output-file /PHShome/hw878/Software/Manta/workspace/svHyGen/diploidSV.0255.vcf --min-qual-score 10 --min-pass-qual-score 20 --min-pass-gt-score 15 --chrom-depth /PHShome/hw878/Software/Manta/workspace/chromDepth.txt --edge-runtime-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeRuntimeLog.0255.txt --edge-stats-log /PHShome/hw878/Software/Manta/workspace/svHyGen/edgeStats.0255.xml --align-file /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam
fixVcfHeader_sortCandidateSV		command	1	2048	0	1	generateCandidateSV_0159,generateCandidateSV_0023,generateCandidateSV_0120,generateCandidateSV_0061,generateCandidateSV_0122,generateCandidateSV_0030,generateCandidateSV_0253,generateCandidateSV_0166,generateCandidateSV_0135,generateCandidateSV_0037,generateCandidateSV_0188,generateCandidateSV_0115,generateCandidateSV_0199,generateCandidateSV_0054,generateCandidateSV_0062,generateCandidateSV_0213,generateCandidateSV_0249,generateCandidateSV_0050,generateCandidateSV_0092,generateCandidateSV_0180,generateCandidateSV_0027,generateCandidateSV_0237,generateCandidateSV_0063,generateCandidateSV_0019,generateCandidateSV_0026,generateCandidateSV_0032,generateCandidateSV_0081,generateCandidateSV_0201,generateCandidateSV_0074,generateCandidateSV_0219,generateCandidateSV_0110,generateCandidateSV_0105,generateCandidateSV_0039,generateCandidateSV_0198,generateCandidateSV_0085,generateCandidateSV_0057,generateCandidateSV_0245,generateCandidateSV_0071,generateCandidateSV_0113,generateCandidateSV_0185,generateCandidateSV_0134,generateCandidateSV_0161,generateCandidateSV_0065,generateCandidateSV_0021,generateCandidateSV_0157,generateCandidateSV_0005,generateCandidateSV_0233,generateCandidateSV_0034,generateCandidateSV_0189,generateCandidateSV_0069,generateCandidateSV_0224,generateCandidateSV_0053,generateCandidateSV_0066,generateCandidateSV_0108,generateCandidateSV_0015,generateCandidateSV_0228,generateCandidateSV_0111,generateCandidateSV_0146,generateCandidateSV_0009,generateCandidateSV_0183,generateCandidateSV_0154,generateCandidateSV_0051,generateCandidateSV_0140,generateCandidateSV_0042,generateCandidateSV_0139,generateCandidateSV_0172,generateCandidateSV_0222,generateCandidateSV_0147,generateCandidateSV_0055,generateCandidateSV_0049,generateCandidateSV_0204,generateCandidateSV_0149,generateCandidateSV_0044,generateCandidateSV_0068,generateCandidateSV_0024,generateCandidateSV_0079,generateCandidateSV_0107,generateCandidateSV_0011,generateCandidateSV_0022,generateCandidateSV_0145,generateCandidateSV_0177,generateCandidateSV_0244,generateCandidateSV_0195,generateCandidateSV_0058,generateCandidateSV_0168,generateCandidateSV_0124,generateCandidateSV_0117,generateCandidateSV_0209,generateCandidateSV_0194,generateCandidateSV_0083,generateCandidateSV_0212,generateCandidateSV_0070,generateCandidateSV_0099,generateCandidateSV_0093,generateCandidateSV_0181,generateCandidateSV_0078,generateCandidateSV_0114,generateCandidateSV_0013,generateCandidateSV_0251,generateCandidateSV_0089,generateCandidateSV_0214,generateCandidateSV_0075,generateCandidateSV_0182,generateCandidateSV_0248,generateCandidateSV_0046,generateCandidateSV_0094,generateCandidateSV_0165,generateCandidateSV_0077,generateCandidateSV_0218,generateCandidateSV_0126,generateCandidateSV_0144,generateCandidateSV_0170,generateCandidateSV_0169,generateCandidateSV_0127,generateCandidateSV_0007,generateCandidateSV_0097,generateCandidateSV_0225,generateCandidateSV_0047,generateCandidateSV_0080,generateCandidateSV_0158,generateCandidateSV_0060,generateCandidateSV_0173,generateCandidateSV_0205,generateCandidateSV_0073,generateCandidateSV_0028,generateCandidateSV_0001,generateCandidateSV_0102,generateCandidateSV_0191,generateCandidateSV_0052,generateCandidateSV_0238,generateCandidateSV_0109,generateCandidateSV_0211,generateCandidateSV_0184,generateCandidateSV_0098,generateCandidateSV_0128,generateCandidateSV_0216,generateCandidateSV_0087,generateCandidateSV_0004,generateCandidateSV_0086,generateCandidateSV_0091,generateCandidateSV_0179,generateCandidateSV_0236,generateCandidateSV_0241,generateCandidateSV_0017,generateCandidateSV_0193,generateCandidateSV_0148,generateCandidateSV_0123,generateCandidateSV_0031,generateCandidateSV_0221,generateCandidateSV_0084,generateCandidateSV_0131,generateCandidateSV_0239,generateCandidateSV_0136,generateCandidateSV_0174,generateCandidateSV_0162,generateCandidateSV_0200,generateCandidateSV_0038,generateCandidateSV_0119,generateCandidateSV_0250,generateCandidateSV_0160,generateCandidateSV_0231,generateCandidateSV_0112,generateCandidateSV_0229,generateCandidateSV_0020,generateCandidateSV_0202,generateCandidateSV_0150,generateCandidateSV_0163,generateCandidateSV_0125,generateCandidateSV_0232,generateCandidateSV_0240,generateCandidateSV_0104,generateCandidateSV_0132,generateCandidateSV_0186,generateCandidateSV_0138,generateCandidateSV_0223,generateCandidateSV_0133,generateCandidateSV_0040,generateCandidateSV_0156,generateCandidateSV_0187,generateCandidateSV_0196,generateCandidateSV_0072,generateCandidateSV_0033,generateCandidateSV_0242,generateCandidateSV_0045,generateCandidateSV_0101,generateCandidateSV_0226,generateCandidateSV_0255,generateCandidateSV_0041,generateCandidateSV_0215,generateCandidateSV_0171,generateCandidateSV_0206,generateCandidateSV_0234,generateCandidateSV_0121,generateCandidateSV_0153,generateCandidateSV_0247,generateCandidateSV_0116,generateCandidateSV_0067,generateCandidateSV_0016,generateCandidateSV_0029,generateCandidateSV_0167,generateCandidateSV_0010,generateCandidateSV_0235,generateCandidateSV_0192,generateCandidateSV_0176,generateCandidateSV_0141,generateCandidateSV_0130,generateCandidateSV_0175,generateCandidateSV_0243,generateCandidateSV_0043,generateCandidateSV_0155,generateCandidateSV_0014,generateCandidateSV_0056,generateCandidateSV_0246,generateCandidateSV_0059,generateCandidateSV_0208,generateCandidateSV_0152,generateCandidateSV_0143,generateCandidateSV_0025,generateCandidateSV_0227,generateCandidateSV_0008,generateCandidateSV_0142,generateCandidateSV_0076,generateCandidateSV_0012,generateCandidateSV_0006,generateCandidateSV_0000,generateCandidateSV_0254,generateCandidateSV_0137,generateCandidateSV_0100,generateCandidateSV_0036,generateCandidateSV_0210,generateCandidateSV_0217,generateCandidateSV_0129,generateCandidateSV_0151,generateCandidateSV_0002,generateCandidateSV_0178,generateCandidateSV_0230,generateCandidateSV_0220,generateCandidateSV_0082,generateCandidateSV_0252,generateCandidateSV_0118,generateCandidateSV_0064,generateCandidateSV_0018,generateCandidateSV_0103,generateCandidateSV_0164,generateCandidateSV_0095,generateCandidateSV_0207,generateCandidateSV_0090,generateCandidateSV_0088,generateCandidateSV_0096,generateCandidateSV_0197,generateCandidateSV_0035,generateCandidateSV_0203,generateCandidateSV_0003,generateCandidateSV_0048,generateCandidateSV_0190,generateCandidateSV_0106		"/usr/bin/python" -E "/apps/lab/miket/manta/0.29.5/libexec/vcfCmdlineSwapper.py" "/apps/lab/miket/manta/0.29.5/bin/configManta.py --bam /PHShome/hw878/Rawdata/practice_bams/14415.fa.bam --referenceFasta /PHShome/hw878/Rawdata/manta_practice.fa --runDir ./" < "/PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0000.vcf" > "/PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0000.vcf.reheader.tmp" && mv "/PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0000.vcf.reheader.tmp" "/PHShome/hw878/Software/Manta/workspace/svHyGen/candidateSV.0000.vcf"
